127.0.0.1 - - [14/May/2025:14:47:17 -0300] "POST /wp-cron.php?doing_wp_cron=1747244837.7889380455017089843750 HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/mockups/hosp-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/mockups/hosp-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/mockups/hosp-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/icons/hospedagem-cinza.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/icons/apache.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/icons/docker.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/icons/javascript.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:03 -0300] "GET /img/icons/laravel.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/icons/node.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/icons/linux.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/icons/php.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/icons/siwft.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/icons/wp.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newAlba.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newBetonlab.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newCacife.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newDigital.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newCambc.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newFaculdade.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newFilterBras.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:04 -0300] "GET /img/brand/newFonseca.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newFrisul.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newJbl.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newIbn.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newMcm.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newMiranda.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newNannetti.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newNitida.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newOctoBrazil.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newNovaMinas.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newOncominas.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newSchulzCampos.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newSeltec.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newSeul.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:05 -0300] "GET /img/brand/newSeuResultado.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /img/brand/newSoliton.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /img/brand/newSolled.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /img/brand/newTmt.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /img/brand/newTropicalFood.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /img/BrandAnos.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /img/luizsouza-developer.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:06 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [14/May/2025:16:31:10 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [14/May/2025:16:31:26 -0300] "GET / HTTP/1.1" 200 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/logoWebtagger.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/map.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/sites-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /js/script.js HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/Home.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /css/style.css HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/sites-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/sites-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/sites-4.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/icons/site-web.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/icons/aplicativo-yellow.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/aplicativos-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/aplicativos-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:27 -0300] "GET /img/mockups/aplicativos-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/aplicativos-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/sistema-nuvem-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/sistema-nuvem-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/sistema-nuvem-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/sistema-nuvem-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/e-commerce-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/icons/e-commerce-red.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/icons/nuvem-blue.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/e-commerce-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/e-commerce-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/e-commerce-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/hosp-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/hosp-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/hosp-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:28 -0300] "GET /img/mockups/hosp-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/hospedagem-cinza.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/apache.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/docker.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/javascript.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/linux.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/laravel.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/node.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/php.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/siwft.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/icons/wp.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/brand/newAlba.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/brand/newBetonlab.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:29 -0300] "GET /img/brand/newCacife.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newCambc.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newDigital.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newFaculdade.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newFilterBras.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newFonseca.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newFrisul.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newIbn.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newMcm.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newJbl.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newMiranda.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newNannetti.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newNitida.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newNovaMinas.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newOctoBrazil.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newOncominas.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newSchulzCampos.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newSeltec.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:30 -0300] "GET /img/brand/newSeul.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/brand/newSeuResultado.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/brand/newSoliton.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/brand/newTmt.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/brand/newSolled.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/brand/newTropicalFood.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/BrandAnos.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /img/luizsouza-developer.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:31:31 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [14/May/2025:16:32:42 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [14/May/2025:16:32:50 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 54991
127.0.0.1 - - [14/May/2025:16:32:50 -0300] "GET /wp-content/themes/webtagger/screenshot.png?ver=1.0 HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025:16:32:50 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET / HTTP/1.1" 200 47931
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET /css/style.css HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET /img/logoWebtagger.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET /img/mockups/Home.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET /img/mockups/map.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET /img/mockups/sites-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/sites-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/sites-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/icons/site-web.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/sites-4.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/icons/aplicativo-yellow.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/aplicativos-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/aplicativos-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/aplicativos-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/aplicativos-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/sistema-nuvem-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/sistema-nuvem-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:53 -0300] "GET /img/mockups/sistema-nuvem-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/sistema-nuvem-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/icons/nuvem-blue.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/icons/e-commerce-red.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:52 -0300] "GET /js/script.js HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/e-commerce-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/e-commerce-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/e-commerce-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/e-commerce-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/hosp-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:54 -0300] "GET /img/mockups/hosp-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET / HTTP/1.1" 200 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /css/style.css HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /js/script.js HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/Home.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/sites-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/map.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/logoWebtagger.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/sites-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/sites-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/icons/site-web.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/sites-4.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/icons/aplicativo-yellow.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:58 -0300] "GET /img/mockups/aplicativos-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/aplicativos-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/aplicativos-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/aplicativos-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/sistema-nuvem-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/sistema-nuvem-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/sistema-nuvem-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/sistema-nuvem-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/icons/nuvem-blue.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/icons/e-commerce-red.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/e-commerce-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/e-commerce-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:32:59 -0300] "GET /img/mockups/e-commerce-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/mockups/e-commerce-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/mockups/hosp-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/mockups/hosp-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/mockups/hosp-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/mockups/hosp-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/hospedagem-cinza.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/apache.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/docker.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/laravel.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/javascript.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/linux.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/node.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/wp.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/php.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/icons/siwft.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/brand/newAlba.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:00 -0300] "GET /img/brand/newBetonlab.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 54991
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /img/brand/newFaculdade.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /img/brand/newCacife.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /img/brand/newDigital.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /img/brand/newFilterBras.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /img/brand/newCambc.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /img/brand/newFonseca.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:33:01 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [14/May/2025:16:33:28 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 54991
127.0.0.1 - - [14/May/2025:16:34:29 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [14/May/2025:16:34:51 -0300] "GET / HTTP/1.1" 200 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/logoWebtagger.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /css/style.css HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/Home.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/sites-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /js/script.js HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/map.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/sites-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/sites-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/sites-4.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/icons/aplicativo-yellow.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/icons/site-web.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/aplicativos-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/aplicativos-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/aplicativos-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:52 -0300] "GET /img/mockups/aplicativos-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/sistema-nuvem-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/sistema-nuvem-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/sistema-nuvem-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/sistema-nuvem-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/icons/nuvem-blue.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/icons/e-commerce-red.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/e-commerce-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/e-commerce-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/e-commerce-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/e-commerce-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/hosp-1.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/hosp-2.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/hosp-3.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:53 -0300] "GET /img/mockups/hosp-4.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/apache.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/hospedagem-cinza.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/docker.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/javascript.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/laravel.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/linux.png HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/node.svg HTTP/1.1" 404 47931
127.0.0.1 - - [14/May/2025:16:34:54 -0300] "GET /img/icons/php.svg HTTP/1.1" 404 47931
